866069;32711;1;R19160;C;2019;12;20211031;RC;20191201;2967;I;
866069;4265;2;R895;C;2019;12;20211031;RC;20191201;963;I;
 8M2039 ;387;1;R42;C;2020;01;20211031;RC;20200101;41762;I;
866069;29411;2;R6868;C;2020;01;20211031;RC;20200101;2298;I;
866069;27589;1;R23488;C;2020;01;20211031;RC;20200101;963;I;
866069;4265;2;R879;C;2020;01;20211031;RC;20200101;963;I;
866069;26866;1;R13375;C;2020;01;20211031;RC;20200101;963;I;
866069;13148;1;R10988;C;2020;01;20211031;RC;20200101;963;I;
866069;7918;1;R23768;C;2020;01;20211031;RC;20200101;2354;I;
866069;4487;3;R1069;C;2020;01;20211031;RC;20200101;2632;I;
866069;32711;1;R18936;C;2020;02;20211031;RC;20200201;6465;I;
866069;4265;2;R860;C;2020;02;20211031;RC;20200201;963;I;
866069;14329;2;R12895;C;2020;02;20211031;RC;20200201;963;I;
866069;26866;1;R13323;C;2020;02;20211031;RC;20200201;963;I;
866069;7918;1;R23799;C;2020;02;20211031;RC;20200201;2354;I;
866069;4487;3;R1050;C;2020;02;20211031;RC;20200201;2632;I;
866069;4265;2;R868;C;2020;03;20211031;RC;20200301;963;I;
866069;4487;3;R1059;C;2020;03;20211031;RC;20200301;2632;I;
866069;7918;1;R23925;C;2020;03;20211031;RC;20200301;2354;I;
866069;26866;1;R13391;C;2020;03;20211031;RC;20200301;963;I;
866069;14531;1;R7569;C;2020;03;20211031;RC;20200301;19018;I;
866069;14329;2;R12958;C;2020;03;20211031;RC;20200301;963;I;
866069;14531;1;R7575;C;2020;04;20211031;RC;20200401;19018;I;
866069;4265;2;R868;C;2020;04;20211031;RC;20200401;963;I;
866069;7918;1;R23948;C;2020;04;20211031;RC;20200401;2354;I;
866069;26866;1;R13403;C;2020;04;20211031;RC;20200401;963;I;
866069;14329;2;R12965;C;2020;04;20211031;RC;20200401;963;I;
866069;4487;3;R1059;C;2020;04;20211031;RC;20200401;2632;I;
866069;4487;3;R24238;C;2020;05;20211031;RC;20200501;2632;I;
866069;7918;1;R23987;C;2020;05;20211031;RC;20200501;2354;I;
866069;26866;1;R13412;C;2020;05;20211031;RC;20200501;963;I;
866069;4265;2;R868;C;2020;05;20211031;RC;20200501;963;I;
866069;14531;1;R7573;C;2020;05;20211031;RC;20200501;19018;I;
 8M2039 ;115;1;R164;C;2020;05;20211031;RC;20200501;16457;I;
866069;4487;3;R1048;C;2020;06;20211031;RC;20200601;2632;I;
866069;7918;1;R23930;C;2020;06;20211031;RC;20200601;2354;I;
866069;16824;1;R15006;C;2020;06;20211031;RC;20200601;5425;I;
866069;32264;1;R22836;C;2020;06;20211031;RC;20200601;20184;I;
866069;25092;1;R19112;C;2020;06;20211031;RC;20200601;7631;I;
866069;26866;1;R13345;C;2020;06;20211031;RC;20200601;963;I;
866069;4265;2;R864;C;2020;06;20211031;RC;20200601;963;I;
866069;16997;1;R16885;C;2020;06;20211031;RC;20200601;-57868;I;
866069;14531;1;R7517;C;2020;06;20211031;RC;20200601;19018;I;
 8M2039 ;115;1;R181;C;2020;06;20211031;RC;20200601;16457;I;
866069;16997;1;R16921;C;2020;07;20211031;RC;20200701;963;I;
 8M2039 ;115;1;R171;C;2020;07;20211031;RC;20200701;16457;I;
866069;24370;1;R10836;C;2020;07;20211031;RC;20200701;963;I;
866069;26764;1;R8488;C;2020;07;20211031;RC;20200701;5299;I;
866069;7172;5;R6946;C;2020;07;20211031;RC;20200701;2298;I;
866069;11921;7;R23858;C;2020;07;20211031;RC;20200701;203737;I;
866069;32264;1;R22909;C;2020;07;20211031;RC;20200701;9964;I;
866069;22069;2;R22577;C;2020;07;20211031;RC;20200701;963;I;
866069;25515;1;R20946;C;2020;07;20211031;RC;20200701;17852;I;
866069;27464;2;R12154;C;2020;07;20211031;RC;20200701;7631;I;
866069;7918;1;R24007;C;2020;07;20211031;RC;20200701;23618;I;
866069;16824;1;R15034;C;2020;07;20211031;RC;20200701;2298;I;
866069;30716;1;R23397;C;2020;07;20211031;RC;20200701;21351;I;
866069;26866;1;R13368;C;2020;07;20211031;RC;20200701;963;I;
866069;4265;2;R860;C;2020;07;20211031;RC;20200701;963;I;
866069;4487;3;R1042;C;2020;07;20211031;RC;20200701;2632;I;
866069;25092;1;R19157;C;2020;07;20211031;RC;20200701;7631;I;
866069;96;1;R6602;C;2020;07;20211031;RC;20200701;963;I;
866069;14531;1;R7522;C;2020;07;20211031;RC;20200701;19018;I;
866069;4265;2;R867;C;2020;08;20211031;RC;20200801;963;I;
866069;32264;1;R23025;C;2020;08;20211031;RC;20200801;9964;I;
866069;31065;1;R13228;C;2020;08;20211031;RC;20200801;963;I;
866069;24370;1;R10875;C;2020;08;20211031;RC;20200801;963;I;
866069;27464;2;R12206;C;2020;08;20211031;RC;20200801;7631;I;
866069;25092;1;R19241;C;2020;08;20211031;RC;20200801;7631;I;
866069;26764;1;R8522;C;2020;08;20211031;RC;20200801;5299;I;
866069;7172;5;R6976;C;2020;08;20211031;RC;20200801;2298;I;
866069;23132;1;R622;C;2020;08;20211031;RC;20200801;4132;I;
866069;25800;1;R20501;C;2020;08;20211031;RC;20200801;5299;I;
866069;11921;7;R23973;C;2020;08;20211031;RC;20200801;202487;I;
866069;1563;1;R24020;C;2020;08;20211031;RC;20200801;2354;I;
866069;26866;1;R13426;C;2020;08;20211031;RC;20200801;963;I;
 8M2039 ;115;1;R175;C;2020;08;20211031;RC;20200801;16457;I;
866069;16824;1;R15101;C;2020;08;20211031;RC;20200801;2298;I;
866069;7918;1;R24122;C;2020;08;20211031;RC;20200801;23618;I;
866069;33114;2;R14177;C;2020;08;20211031;RC;20200801;16686;I;
866069;4487;3;R1050;C;2020;08;20211031;RC;20200801;2632;I;
866069;16997;1;R16998;C;2020;08;20211031;RC;20200801;963;I;
866069;25515;1;R21039;C;2020;08;20211031;RC;20200801;17852;I;
866069;96;1;R6632;C;2020;08;20211031;RC;20200801;963;I;
866069;22069;2;R22681;C;2020;08;20211031;RC;20200801;963;I;
866069;30716;1;R23512;C;2020;08;20211031;RC;20200801;21351;I;
866069;14531;1;R7555;C;2020;08;20211031;RC;20200801;19018;I;
866069;26764;1;R8547;C;2020;09;20211031;RC;20200901;5299;I;
866069;24370;1;R10911;C;2020;09;20211031;RC;20200901;963;I;
866069;7389;4;R6928;C;2020;09;20211031;RC;20200901;963;I;
866069;33114;2;R14227;C;2020;09;20211031;RC;20200901;16686;I;
866069;29610;1;R23515;C;2020;09;20211031;RC;20200901;963;I;
866069;96;1;R6654;C;2020;09;20211031;RC;20200901;963;I;
866069;16824;1;R15162;C;2020;09;20211031;RC;20200901;2298;I;
866069;24831;3;R19578;C;2020;09;20211031;RC;20200901;9964;I;
866069;26866;1;R13477;C;2020;09;20211031;RC;20200901;963;I;
866069;4265;2;R871;C;2020;09;20211031;RC;20200901;963;I;
 8M2039 ;115;1;R188;C;2020;09;20211031;RC;20200901;16457;I;
866069;25092;1;R19311;C;2020;09;20211031;RC;20200901;7631;I;
866069;23132;1;R621;C;2020;09;20211031;RC;20200901;4132;I;
866069;14531;1;R7578;C;2020;09;20211031;RC;20200901;19018;I;
866069;32264;1;R23158;C;2020;09;20211031;RC;20200901;9964;I;
866069;30716;1;R23646;C;2020;09;20211031;RC;20200901;21351;I;
866069;31429;1;R24412;C;2020;09;20211031;RC;20200901;434249;I;
866069;333;1;R6787;C;2020;09;20211031;RC;20200901;7631;I;
866069;4487;3;R1056;C;2020;09;20211031;RC;20200901;2632;I;
866069;27464;2;R12248;C;2020;09;20211031;RC;20200901;7631;I;
866069;7918;1;R24520;C;2020;09;20211031;RC;20200901;23618;I;
866069;16997;1;R17064;C;2020;09;20211031;RC;20200901;963;I;
866069;1563;1;R24737;C;2020;09;20211031;RC;20200901;2354;I;
866069;1308;3;R6446;C;2020;10;20211031;RC;20201001;963;I;
866069;24370;1;R24399;C;2020;10;20211031;RC;20201001;963;I;
866069;32796;1;R3688;C;2020;10;20211031;RC;20201001;963;I;
866069;26866;1;R13467;C;2020;10;20211031;RC;20201001;963;I;
866069;31429;1;R24139;C;2020;10;20211031;RC;20201001;434249;I;
866069;14531;1;R7572;C;2020;10;20211031;RC;20201001;19018;I;
866069;33765;1;R1538;C;2020;10;20211031;RC;20201001;1631;I;
866069;23232;2;R16694;C;2020;10;20211031;RC;20201001;55382;I;
866069;16824;1;R15147;C;2020;10;20211031;RC;20201001;2298;I;
866069;96;1;R6652;C;2020;10;20211031;RC;20201001;963;I;
866069;1563;1;R24146;C;2020;10;20211031;RC;20201001;2354;I;
866069;26764;1;R8541;C;2020;10;20211031;RC;20201001;5299;I;
866069;7918;1;R24248;C;2020;10;20211031;RC;20201001;23618;I;
866069;32264;1;R23156;C;2020;10;20211031;RC;20201001;9964;I;
866069;7389;4;R6927;C;2020;10;20211031;RC;20201001;963;I;
866069;333;1;R6785;C;2020;10;20211031;RC;20201001;7631;I;
866069;4487;3;R1056;C;2020;10;20211031;RC;20201001;2632;I;
866069;33664;1;R10571;C;2020;10;20211031;RC;20201001;55382;I;
 8M2039 ;115;1;R186;C;2020;10;20211031;RC;20201001;16457;I;
866069;24831;3;R19569;C;2020;10;20211031;RC;20201001;9964;I;
866069;33114;2;R14215;C;2020;10;20211031;RC;20201001;16686;I;
866069;13899;2;R1054;C;2020;10;20211031;RC;20201001;963;I;
866069;24495;1;R11603;C;2020;10;20211031;RC;20201001;9964;I;
866069;30716;1;R23643;C;2020;10;20211031;RC;20201001;21351;I;
866069;23132;1;R617;C;2020;10;20211031;RC;20201001;4132;I;
866069;25092;1;R19300;C;2020;10;20211031;RC;20201001;7631;I;
866069;31065;1;R13260;C;2020;10;20211031;RC;20201001;963;I;
866069;16997;1;R17048;C;2020;10;20211031;RC;20201001;963;I;
866069;22710;4;R22869;C;2020;10;20211031;RC;20201001;963;I;
866069;21191;3;R3883;C;2020;10;20211031;RC;20201001;43630;I;
866069;27464;2;R12241;C;2020;10;20211031;RC;20201001;7631;I;
866069;4265;2;R872;C;2020;10;20211031;RC;20201001;963;I;
866069;20676;1;R24046;C;2020;10;20211031;RC;20201001;963;I;
866069;22069;2;R22776;C;2020;10;20211031;RC;20201001;963;I;
866069;4747;2;R6799;C;2020;11;20211031;RC;20201101;963;I;
866069;7389;4;R6944;C;2020;11;20211031;RC;20201101;963;I;
866069;4487;3;R1060;C;2020;11;20211031;RC;20201101;2632;I;
866069;333;1;R6802;C;2020;11;20211031;RC;20201101;7631;I;
866069;16824;1;R15187;C;2020;11;20211031;RC;20201101;2298;I;
866069;24831;3;R19629;C;2020;11;20211031;RC;20201101;9964;I;
866069;14531;1;R7589;C;2020;11;20211031;RC;20201101;19018;I;
866069;26866;1;R13503;C;2020;11;20211031;RC;20201101;963;I;
866069;1563;1;R24260;C;2020;11;20211031;RC;20201101;2354;I;
866069;22710;4;R22974;C;2020;11;20211031;RC;20201101;963;I;
866069;96;1;R6669;C;2020;11;20211031;RC;20201101;963;I;
866069;23132;1;R616;C;2020;11;20211031;RC;20201101;4132;I;
866069;25092;1;R19359;C;2020;11;20211031;RC;20201101;7631;I;
866069;7918;1;R24362;C;2020;11;20211031;RC;20201101;23618;I;
866069;13899;2;R1058;C;2020;11;20211031;RC;20201101;963;I;
866069;33114;2;R14252;C;2020;11;20211031;RC;20201101;16686;I;
866069;32796;1;R3697;C;2020;11;20211031;RC;20201101;963;I;
866069;30716;1;R23758;C;2020;11;20211031;RC;20201101;21351;I;
866069;16997;1;R17093;C;2020;11;20211031;RC;20201101;963;I;
866069;24495;1;R11634;C;2020;11;20211031;RC;20201101;9964;I;
866069;21191;3;R3895;C;2020;11;20211031;RC;20201101;7631;I;
866069;27464;2;R12272;C;2020;11;20211031;RC;20201101;7631;I;
866069;4265;2;R874;C;2020;11;20211031;RC;20201101;963;I;
866069;298;3;R6789;C;2020;11;20211031;RC;20201101;2632;I;
866069;26133;1;R19994;C;2020;11;20211031;RC;20201101;5299;I;
866069;33765;1;R1542;C;2020;11;20211031;RC;20201101;1631;I;
866069;1308;3;R6465;C;2020;11;20211031;RC;20201101;963;I;
866069;31429;1;R24253;C;2020;11;20211031;RC;20201101;434249;I;
866069;33664;1;R10593;C;2020;11;20211031;RC;20201101;55382;I;
866069;26764;1;R8557;C;2020;11;20211031;RC;20201101;5299;I;
866069;24370;1;R10918;C;2020;11;20211031;RC;20201101;963;I;
 8M2039 ;115;1;R189;C;2020;11;20211031;RC;20201101;6908;I;
866069;25092;1;R19473;C;2020;12;20211031;RC;20201201;7631;I;
866069;1563;1;R24448;C;2020;12;20211031;RC;20201201;2354;I;
866069;4487;3;R1070;C;2020;12;20211031;RC;20201201;2632;I;
866069;31429;1;R24441;C;2020;12;20211031;RC;20201201;434249;I;
866069;1308;3;R6497;C;2020;12;20211031;RC;20201201;963;I;
866069;32264;1;R24622;C;2020;12;20211031;RC;20201201;9964;I;
866069;24495;1;R11699;C;2020;12;20211031;RC;20201201;14352;I;
866069;4265;2;R884;C;2020;12;20211031;RC;20201201;963;I;
866069;333;1;R6833;C;2020;12;20211031;RC;20201201;7631;I;
 8M2039 ;115;1;R191;C;2020;12;20211031;RC;20201201;5326;I;
866069;298;3;R6820;C;2020;12;20211031;RC;20201201;963;I;
866069;13899;2;R1068;C;2020;12;20211031;RC;20201201;963;I;
866069;14531;1;R7620;C;2020;12;20211031;RC;20201201;19018;I;
866069;26133;1;R20129;C;2020;12;20211031;RC;20201201;5299;I;
866069;26764;1;R8591;C;2020;12;20211031;RC;20201201;5299;I;
 8M2039 ;387;1;R217;C;2020;12;20211031;RC;20201201;15666;I;
866069;27464;2;R12338;C;2020;12;20211031;RC;20201201;7631;I;
866069;21191;3;R3920;C;2020;12;20211031;RC;20201201;7631;I;
866069;24831;3;R19745;C;2020;12;20211031;RC;20201201;9964;I;
866069;4747;2;R6830;C;2020;12;20211031;RC;20201201;963;I;
866069;16997;1;R17189;C;2020;12;20211031;RC;20201201;963;I;
866069;24370;1;R10970;C;2020;12;20211031;RC;20201201;963;I;
866069;30716;1;R23943;C;2020;12;20211031;RC;20201201;21351;I;
866069;16824;1;R15273;C;2020;12;20211031;RC;20201201;2298;I;
866069;7918;1;R24647;C;2020;12;20211031;RC;20201201;23618;I;
866069;33114;2;R14330;C;2020;12;20211031;RC;20201201;16686;I;
866069;23132;1;R624;C;2020;12;20211031;RC;20201201;4132;I;
866069;28940;1;R12804;C;2020;12;20211031;RC;20201201;963;I;
866069;96;1;R6701;C;2020;12;20211031;RC;20201201;963;I;
866069;22710;4;R23133;C;2020;12;20211031;RC;20201201;963;I;
866069;33664;1;R10644;C;2020;12;20211031;RC;20201201;55382;I;
866069;7389;4;R6976;C;2020;12;20211031;RC;20201201;963;I;
866069;26866;1;R13580;C;2020;12;20211031;RC;20201201;963;I;
866069;4487;3;R1073;C;2021;01;20211031;RC;20210101;2632;I;
866069;7918;1;R24661;C;2021;01;20211031;RC;20210101;23618;I;
866069;16824;1;R15318;C;2021;01;20211031;RC;20210101;2298;I;
866069;33566;1;R20105;C;2021;01;20211031;RC;20210101;5299;I;
866069;24831;3;R19817;C;2021;01;20211031;RC;20210101;9964;I;
866069;13899;2;R1071;C;2021;01;20211031;RC;20210101;963;I;
866069;4747;2;R6851;C;2021;01;20211031;RC;20210101;963;I;
866069;1563;1;R24559;C;2021;01;20211031;RC;20210101;2354;I;
866069;7389;4;R6996;C;2021;01;20211031;RC;20210101;963;I;
866069;26764;1;R8613;C;2021;01;20211031;RC;20210101;5299;I;
866069;30716;1;R24053;C;2021;01;20211031;RC;20210101;21351;I;
 8M2039 ;115;1;R190;C;2021;01;20211031;RC;20210101;5326;I;
866069;22710;4;R23232;C;2021;01;20211031;RC;20210101;963;I;
866069;31429;1;R24552;C;2021;01;20211031;RC;20210101;434249;I;
866069;338;1;R6840;C;2021;01;20211031;RC;20210101;40272;I;
866069;30307;1;R24328;C;2021;01;20211031;RC;20210101;2967;I;
866069;16997;1;R17241;C;2021;01;20211031;RC;20210101;963;I;
866069;1308;3;R6514;C;2021;01;20211031;RC;20210101;963;I;
866069;96;1;R6721;C;2021;01;20211031;RC;20210101;963;I;
866069;333;1;R6854;C;2021;01;20211031;RC;20210101;7631;I;
866069;21191;3;R3927;C;2021;01;20211031;RC;20210101;7631;I;
866069;25092;1;R19544;C;2021;01;20211031;RC;20210101;7631;I;
866069;27464;2;R12373;C;2021;01;20211031;RC;20210101;7631;I;
866069;29411;2;R6967;C;2021;01;20211031;RC;20210101;9964;I;
866069;33664;1;R10666;C;2021;01;20211031;RC;20210101;55382;I;
866069;28940;1;R12839;C;2021;01;20211031;RC;20210101;963;I;
866069;33114;2;R14370;C;2021;01;20211031;RC;20210101;16686;I;
866069;14531;1;R7642;C;2021;01;20211031;RC;20210101;19018;I;
866069;4265;2;R888;C;2021;01;20211031;RC;20210101;963;I;
866069;28643;2;R13635;C;2021;01;20211031;RC;20210101;5299;I;
866069;24370;1;R10992;C;2021;01;20211031;RC;20210101;963;I;
866069;26866;1;R13622;C;2021;01;20211031;RC;20210101;963;I;
866069;23132;1;R628;C;2021;01;20211031;RC;20210101;4132;I;
866069;26703;1;R13631;C;2021;01;20211031;RC;20210101;963;I;
866069;6431;7;R8050;C;2021;02;20211031;RC;20210201;1965;I;
866069;33664;1;R10676;C;2021;02;20211031;RC;20210201;55382;I;
866069;7389;4;R7001;C;2021;02;20211031;RC;20210201;963;I;
866069;27922;2;R12259;C;2021;02;20211031;RC;20210201;963;I;
866069;338;1;R6843;C;2021;02;20211031;RC;20210201;40272;I;
866069;1308;3;R6517;C;2021;02;20211031;RC;20210201;963;I;
866069;14843;2;R13433;C;2021;02;20211031;RC;20210201;963;I;
866069;5454;1;R716;C;2021;02;20211031;RC;20210201;963;I;
866069;25092;1;R19607;C;2021;02;20211031;RC;20210201;7631;I;
866069;22293;5;R14414;C;2021;02;20211031;RC;20210201;963;I;
866069;13302;5;R19544;C;2021;02;20211031;RC;20210201;1965;I;
866069;15411;6;R16073;C;2021;02;20211031;RC;20210201;963;I;
866069;4265;2;R883;C;2021;02;20211031;RC;20210201;963;I;
 8M2039 ;115;1;R215;C;2021;02;20211031;RC;20210201;5326;I;
866069;4487;3;R1067;C;2021;02;20211031;RC;20210201;2632;I;
866069;25002;2;R16041;C;2021;02;20211031;RC;20210201;19018;I;
866069;33566;1;R20165;C;2021;02;20211031;RC;20210201;5299;I;
866069;24831;3;R19878;C;2021;02;20211031;RC;20210201;9964;I;
866069;23132;1;R626;C;2021;02;20211031;RC;20210201;4132;I;
866069;16997;1;R17290;C;2021;02;20211031;RC;20210201;963;I;
866069;28643;2;R13671;C;2021;02;20211031;RC;20210201;5299;I;
866069;1563;1;R24676;C;2021;02;20211031;RC;20210201;2354;I;
866069;4747;2;R6854;C;2021;02;20211031;RC;20210201;963;I;
866069;31429;1;R24669;C;2021;02;20211031;RC;20210201;434249;I;
866069;4771;3;R1363;C;2021;02;20211031;RC;20210201;2967;I;
866069;21191;3;R3924;C;2021;02;20211031;RC;20210201;7631;I;
866069;26703;1;R13667;C;2021;02;20211031;RC;20210201;963;I;
866069;28940;1;R12867;C;2021;02;20211031;RC;20210201;963;I;
866069;22710;4;R23316;C;2021;02;20211031;RC;20210201;963;I;
866069;26866;1;R13659;C;2021;02;20211031;RC;20210201;963;I;
866069;11921;7;R24629;C;2021;02;20211031;RC;20210201;2354;I;
866069;27464;2;R12399;C;2021;02;20211031;RC;20210201;7631;I;
866069;16779;1;R1396;C;2021;02;20211031;RC;20210201;963;I;
866069;30716;1;R24169;C;2021;02;20211031;RC;20210201;21351;I;
866069;96;1;R6723;C;2021;02;20211031;RC;20210201;963;I;
866069;25371;5;R24607;C;2021;02;20211031;RC;20210201;2967;I;
866069;13899;2;R1065;C;2021;02;20211031;RC;20210201;963;I;
866069;30307;1;R24444;C;2021;02;20211031;RC;20210201;2967;I;
866069;13508;2;R24574;C;2021;02;20211031;RC;20210201;9964;I;
866069;14531;1;R7645;C;2021;02;20211031;RC;20210201;19018;I;
866069;15848;1;R12127;C;2021;02;20211031;RC;20210201;1297;I;
866069;33114;2;R14412;C;2021;02;20211031;RC;20210201;16686;I;
866069;16824;1;R15359;C;2021;02;20211031;RC;20210201;2298;I;
866069;32711;1;R19485;C;2021;02;20211031;RC;20210201;4132;I;
866069;333;1;R6857;C;2021;02;20211031;RC;20210201;7631;I;
866069;23232;2;R16937;C;2021;02;20211031;RC;20210201;55382;I;
866069;3417;3;R2614;C;2021;02;20211031;RC;20210201;963;I;
866069;7918;1;R24778;C;2021;02;20211031;RC;20210201;23618;I;
866069;338;1;R6688;C;2021;03;20211031;RC;20210301;40272;I;
866069;22710;4;R23544;C;2021;03;20211031;RC;20210301;963;I;
866069;16824;1;R15011;C;2021;03;20211031;RC;20210301;2298;I;
866069;1563;1;R24821;C;2021;03;20211031;RC;20210301;2354;I;
866069;30307;1;R23939;C;2021;03;20211031;RC;20210301;2967;I;
866069;3417;3;R2679;C;2021;03;20211031;RC;20210301;963;I;
866069;26703;1;R14092;C;2021;03;20211031;RC;20210301;963;I;
866069;10593;1;R5562;C;2021;03;20211031;RC;20210301;4132;I;
866069;16997;1;R17056;C;2021;03;20211031;RC;20210301;963;I;
866069;13899;2;R888;C;2021;03;20211031;RC;20210301;963;I;
866069;30716;1;R24025;C;2021;03;20211031;RC;20210301;21351;I;
866069;7389;4;R7368;C;2021;03;20211031;RC;20210301;963;I;
866069;32820;1;R16406;C;2021;03;20211031;RC;20210301;20184;I;
866069;13302;5;R20206;C;2021;03;20211031;RC;20210301;1965;I;
866069;13508;2;R24819;C;2021;03;20211031;RC;20210301;9964;I;
866069;25371;5;R24816;C;2021;03;20211031;RC;20210301;2967;I;
866069;32209;1;R24969;C;2021;03;20211031;RC;20210301;9859;I;
866069;26866;1;R13650;C;2021;03;20211031;RC;20210301;963;I;
866069;28643;2;R25103;C;2021;03;20211031;RC;20210301;5299;I;
866069;23132;1;R575;C;2021;03;20211031;RC;20210301;4132;I;
866069;25092;1;R19837;C;2021;03;20211031;RC;20210301;7631;I;
866069;4747;2;R6837;C;2021;03;20211031;RC;20210301;963;I;
866069;4198;1;R711;C;2021;03;20211031;RC;20210301;963;I;
866069;7918;1;R24840;C;2021;03;20211031;RC;20210301;22368;I;
866069;4265;2;R825;C;2021;03;20211031;RC;20210301;963;I;
866069;23944;3;R17974;C;2021;03;20211031;RC;20210301;22517;I;
866069;333;1;R6685;C;2021;03;20211031;RC;20210301;7631;I;
866069;33114;2;R14768;C;2021;03;20211031;RC;20210301;16686;I;
866069;15848;1;R11669;C;2021;03;20211031;RC;20210301;1297;I;
866069;33847;1;R24984;C;2021;03;20211031;RC;20210301;14863;I;
866069;32363;1;R24806;C;2021;03;20211031;RC;20210301;963;I;
866069;14531;1;R7525;C;2021;03;20211031;RC;20210301;19018;I;
866069;96;1;R6751;C;2021;03;20211031;RC;20210301;963;I;
866069;4487;3;R942;C;2021;03;20211031;RC;20210301;2632;I;
866069;16779;1;R1333;C;2021;03;20211031;RC;20210301;963;I;
866069;27464;2;R13349;C;2021;03;20211031;RC;20210301;7631;I;
866069;11921;7;R24983;C;2021;03;20211031;RC;20210301;2354;I;
866069;23232;2;R18132;C;2021;03;20211031;RC;20210301;55382;I;
866069;21191;3;R4489;C;2021;03;20211031;RC;20210301;7631;I;
866069;14589;2;R23365;C;2021;03;20211031;RC;20210301;963;I;
866069;24024;1;R13876;C;2021;03;20211031;RC;20210301;1631;I;
866069;24831;3;R20156;C;2021;03;20211031;RC;20210301;9964;I;
866069;32868;2;R15958;C;2021;03;20211031;RC;20210301;46988;I;
866069;33566;1;R21704;C;2021;03;20211031;RC;20210301;5299;I;
866069;33664;1;R11192;C;2021;03;20211031;RC;20210301;55382;I;
866069;22293;5;R14804;C;2021;03;20211031;RC;20210301;963;I;
866069;28940;1;R12873;C;2021;03;20211031;RC;20210301;963;I;
866069;31087;1;R15806;C;2021;03;20211031;RC;20210301;9964;I;
866069;5454;1;R734;C;2021;03;20211031;RC;20210301;963;I;
866069;14843;2;R12291;C;2021;03;20211031;RC;20210301;963;I;
866069;1308;3;R6475;C;2021;03;20211031;RC;20210301;963;I;
866069;31429;1;R24961;C;2021;03;20211031;RC;20210301;434249;I;
866069;30560;1;R20033;C;2021;03;20211031;RC;20210301;963;I;
866069;25002;2;R16276;C;2021;03;20211031;RC;20210301;19018;I;
866069;23132;1;R637;C;2021;04;20211031;RC;20210401;4132;I;
866069;13508;2;R24934;C;2021;04;20211031;RC;20210401;9964;I;
866069;13302;5;R19822;C;2021;04;20211031;RC;20210401;1965;I;
866069;4265;2;R934;C;2021;04;20211031;RC;20210401;963;I;
866069;19644;1;R18456;C;2021;04;20211031;RC;20210401;7631;I;
866069;31639;1;R14390;C;2021;04;20211031;RC;20210401;2298;I;
866069;4198;1;R1022;C;2021;04;20211031;RC;20210401;963;I;
